sellingPrice,url,model,seller,HDMI_Location,HDMI,regularPrice,source,brand,category,categories
"₹46,999",https://www.flipkart.com/lg-lj554t-123cm-49-inch-full-hd-led-smart-tv/p/itmf3xq4wmhxzac5?pid=TVSEURNCT5SJMS9H&srno=b_3_85&otracker=browse&lid=LSTTVSEURNCT5SJMS9H5OZZC1&fm=organic&iid=97f80f24-a908-4007-a740-053f07eb67f3.TVSEURNCT5SJMS9H.SEARCH,49LJ554T,OmniTechRetail (4.1),Back,2,"₹68,990",flipkart,LG,tv,"[""1 TV, Remote, Batteries""]"
"₹37,999",https://www.flipkart.com/panasonic-123cm-49-inch-full-hd-led-tv/p/itmevt89ncadwmmv?pid=TVSEVT89FZTQAFYZ&srno=b_3_86&otracker=browse&lid=LSTTVSEVT89FZTQAFYZKALHLX&fm=organic&iid=26614067-5c2f-4af9-b688-5cc6bc385697.TVSEVT89FZTQAFYZ.SEARCH,TH-49E400D,OmniTechRetail (4.1),"1 Side, 1 Rear",2,"₹56,900",flipkart,Panasonic,tv,"[""Wall Mount - Shipped with TV unit"",""Remote""]"
"₹30,499",https://www.flipkart.com/sony-80-1cm-32-inch-full-hd-led-smart-tv/p/itmesq2hfemepc2h?pid=TVSESQ2HQHRGWJGW&srno=b_3_87&otracker=browse&lid=LSTTVSESQ2HQHRGWJGWIWNY3G&fm=organic&iid=15e5a325-da4d-45ea-a886-c60b0392b785.TVSESQ2HQHRGWJGW.SEARCH,KLV-32W672E,OmniTechRetail (4.1),2 Side,2,"₹37,900",flipkart,Sony,tv,"[""1 TV"",""1 Warranty Card"",""1 AC Adapter"",""1 AC Power Cord"",""1 Remote Control"",""2 Batteries"",""1 Table Top Stand"",""3 Instruction Manuals""]"
"₹30,999",https://www.flipkart.com/panasonic-100cm-40-inch-full-hd-led-smart-tv/p/itmevt89wv5vvjts?pid=TVSEVT89VGYQSWHT&srno=b_3_88&otracker=browse&lid=LSTTVSEVT89VGYQSWHT65TUNT&fm=organic&iid=57b9b5e8-3787-478e-a2c0-8955f763c266.TVSEVT89VGYQSWHT.SEARCH,TH-40ES500D,OmniTechRetail (4.1),"1 Side, 2 Rear",3,"₹51,900",flipkart,Panasonic,tv,"[""Wallmount""]"
"₹29,999",https://www.flipkart.com/cloudwalker-109cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmeqekq3zkcmxrz?pid=TVSEQEKQCUU8ZD7G&srno=b_3_89&otracker=browse&lid=LSTTVSEQEKQCUU8ZD7GANV4FG&fm=organic&iid=f61ff1ba-72ed-4d5b-9c8a-c050a0464d8d.TVSEQEKQCUU8ZD7G.SEARCH,CLOUD TV 43SU,OmniTechRetail (4.1),2(Bottom) 1(Side),3,"₹37,990",flipkart,CloudWalker,tv,"[""1 Unit LED TV"",""User Manual"",""Warranty Card"",""Remote Control"",""2 AAA Batteries""]"
"₹24,999",https://www.flipkart.com/intex-avoir-109cm-43-inch-full-hd-led-smart-tv/p/itmewzht99nsvdhp?pid=TVSEWZHTZUWTK3GJ&srno=b_3_90&otracker=browse&lid=LSTTVSEWZHTZUWTK3GJAMTWIV&fm=organic&iid=9368f18a-0f54-4874-89ce-9f3109777abd.TVSEWZHTZUWTK3GJ.SEARCH,43Smart Splash Plus,OmniTechRetail (4.1),2 Bottom,2,"₹39,990",flipkart,Intex,tv,"[""TV, Remote, User Manual""]"
"₹35,999",https://www.flipkart.com/lg-lh576t-108cm-43-inch-full-hd-led-smart-tv/p/itmejnn8cqpaywsz?pid=TVSEJNN8HHQK6KXZ&srno=b_3_91&otracker=browse&lid=LSTTVSEJNN8HHQK6KXZ4ENFVJ&fm=organic&iid=33907e41-3b46-4be1-b769-5e09ea88ae2f.TVSEJNN8HHQK6KXZ.SEARCH,43LH576T,OmniTechRetail (4.1),"1 Side, 1 Rear",2,"₹49,990",flipkart,LG,tv,"[""1 TV Unit and 1 Conventional Remote""]"
"₹21,999",https://www.flipkart.com/cloudwalker-100cm-39-37-inch-full-hd-led-smart-tv/p/itmeydekzjhq6unh?pid=TVSEYDEJHUCE5ACH&srno=b_3_92&otracker=browse&lid=LSTTVSEYDEJHUCE5ACHIB65P5&fm=organic&iid=17175fa4-9733-4ad7-9b5d-6144697c9d15.TVSEYDEJHUCE5ACH.SEARCH,Cloud TV 39SF,OmniTechRetail (4.1),2 Bottom,2,"₹31,990",flipkart,CloudWalker,tv,"[""1 TV Unit"",""User Manual"",""Warranty Card"",""Remote Control"",""2 AAA Batteries"",""Sales Invoice Copy""]"
"₹17,499",https://www.flipkart.com/sony-bravia-72-4cm-29-inch-hd-ready-led-tv/p/itmeh9dckzxf446h?pid=TVSEH9DCAEDN55DU&srno=b_3_93&otracker=browse&lid=LSTTVSEH9DCAEDN55DU9UXGMB&fm=organic&iid=7957b185-fc04-4623-b08f-dbdf9d39535d.TVSEH9DCAEDN55DU.SEARCH,KLV-29P423D,OmniTechRetail (4.1),Side,2,"₹22,900",flipkart,Sony,tv,"[""1 TV Unit"",""1 Warranty Card"",""1 AC Adapter"",""1 AC Power Cord"",""1 Remote Control: RMT-TX111P"",""2 R03 Batteries"",""1 Table Top Stand"",""Instruction Manual""]"
"₹17,999",https://www.flipkart.com/kodak-102cm-40-inch-full-hd-led-tv/p/itmemx8nmjhkrjr9?pid=TVSEMX8NUEFART8R&srno=b_3_94&otracker=browse&lid=LSTTVSEMX8NUEFART8R9TGUKD&fm=organic&iid=c293b82a-574d-4af9-b0f7-2d3f29cd2087.TVSEMX8NUEFART8R.SEARCH,40FHDX900S,OmniTechRetail (4.1),Back,2,"₹28,990",flipkart,Kodak,tv,"[""1 TV"",""Remote Control"",""2 AAA Batteries"",""Power Cord"",""Cable Tie"",""User Manual"",""Vesa Wall Mounting Brackets""]"
"₹29,999",https://www.flipkart.com/onida-107-95cm-43-inch-full-hd-led-smart-tv/p/itmf4kz9xjnz2ptf?pid=TVSF4KZ9EZF2UZWW&srno=b_3_95&otracker=browse&lid=LSTTVSF4KZ9EZF2UZWW5N5NCI&fm=organic&iid=c7bdc0f5-5079-47fd-be84-49fb6557147a.TVSF4KZ9EZF2UZWW.SEARCH,43FIS-W,OmniTechRetail (4.1),3 Back Side,3,"₹33,990",flipkart,Onida,tv,"[""1 TV Unit"",""Remote Control"",""Batteries"",""Wall Mount"",""Instruction Manual""]"
"₹104,999",https://www.flipkart.com/sony-bravia-x9000e-series-138-8cm-55-inch-ultra-hd-4k-led-smart-tv/p/itmew5juddxpfy2j?pid=TVSEW5JUHZZRHDFC&srno=b_3_96&otracker=browse&lid=LSTTVSEW5JUHZZRHDFCELJKQU&fm=organic&iid=d83406b8-9ba1-4ced-aa55-c0ccc6e12325.TVSEW5JUHZZRHDFC.SEARCH,KD-55X9000E,OmniTechRetail (4.1),"3 Side, 1 Rear",4,"₹194,900",flipkart,Sony,tv,"[""1 TV Unit"",""Warranty Card"",""AC Adapter"",""AC Power Cord"",""IR Blaster"",""Remote Control"",""2 Batteries"",""Table-top Stand"",""3 Instruction Manuals""]"
"₹56,999",https://www.flipkart.com/sony-123-2cm-49-inch-full-hd-led-smart-tv/p/itmet82vrnzwmahw?pid=TVSET82VYAJJMWFZ&srno=b_3_97&otracker=browse&lid=LSTTVSET82VYAJJMWFZXRASXK&fm=organic&iid=2669b46b-8d4d-48b9-b989-ddc76f1410eb.TVSET82VYAJJMWFZ.SEARCH,KLV-49W772E,OmniTechRetail (4.1),2 Side,2,"₹75,900",flipkart,Sony,tv,"[""1 TV"",""1 Warranty Card"",""1 AC Adapter"",""1 AC Power Cord"",""1 Remote Control"",""2 Batteries"",""1 Table Top Stand"",""3 Instruction Manuals""]"
"₹67,999",https://www.flipkart.com/sony-108cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmew5juvcgqhdyz?pid=TVSEW5JUWPXEMFS9&srno=b_3_98&otracker=browse&lid=LSTTVSEW5JUWPXEMFS9WZVK5P&fm=organic&iid=7eee79ea-6556-4486-88bf-4c66e133843b.TVSEW5JUWPXEMFS9.SEARCH,KD-43X8200E,OmniTechRetail (4.1),"2 Side, 2 Rear",4,"₹87,900",flipkart,Sony,tv,"[""1 TV Unit""]"
"₹26,999",https://www.flipkart.com/kodak-122cm-50-inch-full-hd-led-tv/p/itmf2brfsgapmumw?pid=TVSF2BRFFJD2Z6RW&srno=b_3_99&otracker=browse&lid=LSTTVSF2BRFFJD2Z6RWAUXWBZ&fm=organic&iid=04417a62-22f2-4905-a3b7-4f201ef1f12a.TVSF2BRFFJD2Z6RW.SEARCH,50FHDX900S,OmniTechRetail (4.1),3 Back,3,"₹39,990",flipkart,Kodak,tv,"[""1 TV Unit"",""Remote Control"",""2 AAA Batteries"",""Power Cord"",""Cable Tie"",""User Manual"",""Vesa Wall Mounting Brackets""]"
"₹48,999",https://www.flipkart.com/onida-138-78cm-54-64-inch-ultra-hd-4k-led-smart-tv/p/itmezvfhxq4fegdd?pid=TVSEZVFHBHUGPNZH&srno=b_3_100&otracker=browse&lid=LSTTVSEZVFHBHUGPNZHSSVVFY&fm=organic&iid=bd2d858c-93ba-4934-bfd4-3be8fc3970f7.TVSEZVFHBHUGPNZH.SEARCH,55UIB,OmniTechRetail (4.1),Backside,3,"₹73,990",flipkart,Onida,tv,"[""TV Unit"",""Instruction Manual"",""Remote Handset"",""Battery Cell"",""Wall Mount (Accessory)"",""Table Top (In Carton)""]"
"₹34,999",https://www.flipkart.com/tcl-121-9cm-48-inch-full-hd-curved-led-smart-tv/p/itmezqeg46efrxra?pid=TVSEZQEGPCTPYMZR&srno=b_3_101&otracker=browse&lid=LSTTVSEZQEGPCTPYMZRG5MO2L&fm=organic&iid=ba82555a-bafb-441e-9519-4b1f56e9f7d2.TVSEZQEGPCTPYMZR.SEARCH,C48P1FS,OmniTechRetail (4.1),3 Side,3,"₹50,990",flipkart,TCL,tv,"[""1 TV Unit"",""User Manual"",""Remote"",""Power Cord Cable"",""2 Batteries""]"
"₹19,790",https://www.flipkart.com/daiwa-102cm-40-inch-full-hd-led-smart-tv/p/itmeuna4smsc5puu?pid=TVSEUNA4EZGTWYNE&srno=b_3_102&otracker=browse&lid=LSTTVSEUNA4EZGTWYNES4CC1Q&fm=organic&iid=d8aad5ab-b346-4cf0-828b-249795afcbe3.TVSEUNA4EZGTWYNE.SEARCH,L42FVC4U,DAIWA (4.2),Side,2,"₹32,990",flipkart,Daiwa,tv,"[""TV Unit"",""Remote Control"",""L/R Table Stand"",""2 AAA Batteries"",""User Manual"",""Wall Mount""]"
"₹10,999",https://www.flipkart.com/lg-55cm-22-inch-full-hd-led-tv/p/itmejnn8yfytmszc?pid=TVSEJNN89KHHVFYF&srno=b_3_103&otracker=browse&lid=LSTTVSEJNN89KHHVFYFT8KSFF&fm=organic&iid=fb9e650d-05c6-45e8-a350-977710aae04c.TVSEJNN89KHHVFYF.SEARCH,22LH454A-PT,OmniTechRetail (4.1),Back,1,"₹12,900",flipkart,LG,tv,"[""TV Unit"",""Conventional Remote""]"
"₹41,499",https://www.flipkart.com/sony-101-4cm-40-inch-full-hd-led-smart-tv/p/itmf3hcj4vmydgzx?pid=TVSESQ2HP3CYX5KK&srno=b_3_104&otracker=browse&lid=LSTTVSESQ2HP3CYX5KK5Z18A1&fm=organic&iid=adc69e76-40b6-4eca-8708-d24afa9cc2c5.TVSESQ2HP3CYX5KK.SEARCH,KLV-40W672E,OmniTechRetail (4.1),2 Side,2,"₹53,900",flipkart,Sony,tv,"[""1 TV"",""1 Warranty Card"",""1 AC Adapter"",""1 AC Power Cord"",""1 Remote Control"",""2 Batteries"",""1 Table Top Stand"",""3 Instruction Manuals""]"
"₹9,999",https://www.flipkart.com/micromax-60cm-23-6-inch-full-hd-led-tv/p/itmfff3haggmzwju?pid=TVSFFF3H8FCEXXSN&srno=b_4_121&otracker=browse&lid=LSTTVSFFF3H8FCEXXSNR0CGOA&fm=organic&iid=663b064f-83dc-46e6-b247-34898ef3854b.TVSFFF3H8FCEXXSN.SEARCH,24B999HDi,OmniTechRetail (4.1),1 Back,1,"₹13,390",flipkart,Micromax,tv,"[""1�TV Unit"",""Remote"",""Batteries"",""User Manual""]"
"₹26,499",https://www.flipkart.com/sony-80cm-32-inch-hd-ready-led-smart-tv/p/itmesq2ha7yeghhf?pid=TVSESQ2HYH8SDZ2A&srno=b_4_122&otracker=browse&lid=LSTTVSESQ2HYH8SDZ2A2AKRGJ&fm=organic&iid=32d8ec9b-cfab-4106-95af-2c7818ddd6bb.TVSESQ2HYH8SDZ2A.SEARCH,KLV-32W622E,OmniTechRetail (4.1),2 Side,2,"₹32,900",flipkart,Sony,tv,"[""1 TV"",""1 Warranty Card"",""1 AC Adapter"",""1 AC Power Cord"",""1 Remote Control"",""2 Batteries"",""1 Table Top Stand"",""3 Instruction Manuals""]"
"₹9,999",https://www.flipkart.com/tcl-60-9cm-24-inch-hd-ready-led-tv/p/itmezqegxtvwhzbh?pid=TVSEZQEGXEFKFGKQ&srno=b_4_123&otracker=browse&lid=LSTTVSEZQEGXEFKFGKQTMFRZV&fm=organic&iid=c5c480be-55b7-4e84-918e-32248f733e1c.TVSEZQEGXEFKFGKQ.SEARCH,L24D2900,OmniTechRetail (4.1),2 Side,2,"₹11,990",flipkart,TCL,tv,"[""1 TV Unit"",""User Manual"",""Remote"",""Power Cord Cable"",""2 Batteries""]"
"₹10,999",https://www.flipkart.com/marq-flipkart-80cm-32-inch-hd-ready-led-tv/p/itmf3zygdx7bvczc?pid=TVSEWMCBXTP4PJ3J&srno=b_4_124&otracker=browse&lid=LSTTVSEWMCBXTP4PJ3JWCBONT&fm=organic&iid=REQ196b6341187a4d79ae637eb384734da8_1,32DSHD,OmniTechRetail (4.1),2 Rear,2,"₹16,499",flipkart,MarQ,tv,"[""Television, Remote, Wallmount Stand, 2 x AAA Batteries, 2 x Desktop Stand, 4 x Stand Support Crews, User Manual""]"
"₹51,999",https://www.flipkart.com/sony-108cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmew5juyuvpzetc?pid=TVSEW5JUARY2DTHM&srno=b_4_125&otracker=browse&lid=LSTTVSEW5JUARY2DTHMGMVTSC&fm=organic&iid=5473a28c-01d9-4861-ae6e-50d8e2a8c8e4.TVSEW5JUARY2DTHM.SEARCH,KD-43X7002E,OmniTechRetail (4.1),"2 Side, 1 Rear",3,"₹59,990",flipkart,Sony,tv,"[""1 TV Unit""]"
"₹12,999",https://www.flipkart.com/noble-skiodo-80cm-32-inch-hd-ready-led-smart-tv/p/itmffstfuzn7xeet?pid=TVSFFM9GZ8GGXWDR&srno=b_4_126&otracker=browse&lid=LSTTVSFFM9GZ8GGXWDRV3YZUD&fm=organic&iid=a4c8b400-b00d-450e-8a7c-73e610c33ecd.TVSFFM9GZ8GGXWDR.SEARCH,NB32SN01,OmniTechRetail (4.1),2 Bottom,2,"₹19,999",flipkart,Noble,tv,"[""1 TV Unit"",""User Manual"",""2 Remote"",""Wall Mount"",""Battery""]"
"₹74,999",https://www.flipkart.com/lg-139cm-55-inch-ultra-hd-4k-led-smart-tv/p/itmeurnckfyzvkyb?pid=TVSEURNC7XGVM4HZ&srno=b_4_127&otracker=browse&lid=LSTTVSEURNC7XGVM4HZKC11ND&fm=organic&iid=a03205e9-5933-4770-8b63-97fd262494a8.TVSEURNC7XGVM4HZ.SEARCH,55UJ632T,OmniTechRetail (4.1),"1 (Rear), 1 (Side)",2,"₹93,990",flipkart,LG,tv,"[""1 TV Unit, Conventional Remote""]"
"₹43,999",https://www.flipkart.com/sanyo-123cm-49-inch-ultra-hd-4k-led-smart-tv/p/itmfy5t4zkcjjvdf?pid=TVSFY5T3JZ7FZGEJ&srno=b_4_128&otracker=browse&lid=LSTTVSFY5T3JZ7FZGEJIZMZF6&fm=organic&iid=838d524f-dd22-4de5-8214-447644308ea8.TVSFY5T3JZ7FZGEJ.SEARCH,XT-49S8200U,OmniTechRetail (4.1),"2 Side, 1 Bottom",3,"₹64,990",flipkart,Sanyo,tv,"[""1 TV Unit"",""Pedestal"",""Remote"",""2 Batteries"",""User Manual"",""Wall Mount""]"
